3.8319,-0.0038,0.0294,4.1301,-0.0609,0.0663,4.4865,-0.1256,0.1086,4.1941,-0.0836,0.0672,4.1312,-0.0621,0.0668,4.1517,-0.0861,0.0687,4.1080,-0.0890,0.0693,5.0622,-0.2174,0.0990,4.8915,-0.1917,0.1024,5.4725,-0.2782,0.0924,5.8396,-0.3260,0.0811,4.1356,-0.0621,0.0671,4.1600,-0.0701,0.0669,4.2061,-0.0856,0.0669,4.2746,-0.0959,0.0650,4.1590,-0.0858,0.0687,4.1031,-0.0893,0.0694,4.0976,-0.0896,0.0693,4.1478,-0.0863,0.0687,4.5378,-0.1328,0.1073,4.5931,-0.1432,0.1063,4.5997,-0.1437,0.1058,4.7915,-0.1751,0.1043,4.8758,-0.1930,0.1026,5.0651,-0.2173,0.0996,5.2328,-0.2431,0.0951,5.4710,-0.2771,0.0902,5.4760,-0.2780,0.0931,5.4531,-0.2814,0.0929,5.7415,-0.3154,0.0810,5.8289,-0.3265,0.0792,5.8432,-0.3258,0.0820,5.8433,-0.3258,0.0818,4.1263,-0.0630,0.0667,4.5800,-0.1410,0.1065,4.8915,-0.1917,0.1023
0.0108,3.4888,-0.0057,0.0312,3.6793,-0.0529,0.0428,3.7829,-0.0758,0.0199,3.8829,-0.1084,0.0290,3.7140,-0.0620,0.0080,4.0738,-0.1615,-0.0061,4.2907,-0.2001,0.0429,3.8676,-0.1085,0.0420,3.8582,-0.1040,0.0433,3.9091,-0.1276,0.0485,3.8885,-0.1238,0.0290,3.7078,-0.0623,0.0266,3.7571,-0.0757,0.0199,3.8867,-0.1088,0.0204,3.8951,-0.1086,0.0095,4.0476,-0.1553,-0.0077,4.3153,-0.2047,-0.0092,4.3393,-0.2085,0.0070,4.0905,-0.1646,0.0424,3.7960,-0.0786,0.0417,3.8210,-0.0837,0.0424,3.8133,-0.0815,0.0422,3.8359,-0.0970,0.0398,3.9072,-0.1162,0.0430,3.8635,-0.1089,0.0439,3.8805,-0.1129,0.0450,3.8941,-0.1208,0.0433,3.9039,-0.1282,0.0389,3.9791,-0.1410,0.0475,3.9057,-0.1219,0.0483,3.9020,-0.1228,0.0485,3.8834,-0.1243,0.0485,3.8840,-0.1241,0.0272,3.7502,-0.0688,0.0422,3.8110,-0.0815,0.0420,3.8582,-0.1040
-0.0110,0.0163,5.0039,-0.0829,0.0408,5.4468,-0.1509,0.0620,5.8189,-0.1135,0.0298,5.6429,-0.0913,0.0364,5.5201,-0.1330,0.0222,5.8106,-0.1370,0.0213,5.8782,-0.2670,0.0164,6.3229,-0.2367,0.0280,6.2037,-0.3531,-0.0179,6.7227,-0.4057,-0.0328,6.8464,-0.0964,0.0335,5.5612,-0.0998,0.0345,5.5531,-0.1137,0.0298,5.6402,-0.1148,0.0300,5.6238,-0.1331,0.0220,5.8055,-0.1376,0.0211,5.8866,-0.1369,0.0217,5.8844,-0.1329,0.0224,5.8129,-0.1569,0.0591,5.8513,-0.1629,0.0568,5.8754,-0.1609,0.0580,5.8548,-0.2181,0.0350,6.1266,-0.2363,0.0288,6.2136,-0.2705,0.0140,6.3533,-0.2944,0.0067,6.4210,-0.3412,-0.0105,6.6123,-0.3578,-0.0209,6.7638,-0.3524,-0.0168,6.7332,-0.3742,-0.0196,6.6879,-0.3916,-0.0259,6.7571,-0.4106,-0.0358,6.8882,-0.4104,-0.0352,6.8761,-0.0914,0.0368,5.5244,-0.1605,0.0580,5.8594,-0.2367,0.0280,6.2037
3.8725,-0.0307,0.0895,5.3444,-0.3521,0.1329,5.7550,-0.4267,0.1865,5.4197,-0.3865,0.1385,5.3453,-0.3554,0.1352,5.3712,-0.3994,0.1461,5.3230,-0.4148,0.1497,6.4184,-0.5265,0.1779,6.2215,-0.4994,0.1818,6.8906,-0.5920,0.1725,7.3151,-0.6401,0.1566,5.3497,-0.3552,0.1364,5.3790,-0.3659,0.1360,5.4341,-0.3887,0.1379,5.5157,-0.3997,0.1344,5.3793,-0.3977,0.1457,5.3175,-0.4165,0.1502,5.3115,-0.4181,0.1503,5.3670,-0.4005,0.1463,5.8154,-0.4349,0.1851,5.8802,-0.4469,0.1836,5.8881,-0.4470,0.1824,6.1060,-0.4810,0.1839,6.2041,-0.5034,0.1828,6.4214,-0.5263,0.1791,6.6157,-0.5538,0.1729,6.8901,-0.5898,0.1677,6.8941,-0.5917,0.1741,6.8692,-0.5994,0.1739,7.2039,-0.6299,0.1546,7.3044,-0.6412,0.1527,7.3186,-0.6397,0.1583,7.3187,-0.6397,0.1579,5.3403,-0.3584,0.1354,5.8647,-0.4441,0.1837,6.2215,-0.4994,0.1818
0.0587,3.5073,-0.0583,-0.0361,4.7710,-0.4218,-0.0157,4.8842,-0.4616,-0.0513,5.0084,-0.4881,-0.0389,4.8131,-0.4348,-0.0688,5.2334,-0.5509,-0.0887,5.4918,-0.5936,-0.0047,4.9763,-0.5187,-0.0092,4.9676,-0.5085,0.0040,5.0214,-0.5572,0.0177,4.9914,-0.5585,-0.0385,4.8064,-0.4372,-0.0419,4.8621,-0.4503,-0.0513,5.0126,-0.4884,-0.0501,5.0205,-0.4874,-0.0666,5.2028,-0.5443,-0.0909,5.5211,-0.5987,-0.0931,5.5494,-0.6025,-0.0703,5.2533,-0.5541,-0.0156,4.8989,-0.4661,-0.0160,4.9272,-0.4725,-0.0150,4.9176,-0.4692,-0.0106,4.9430,-0.4978,-0.0131,5.0248,-0.5216,-0.0045,4.9719,-0.5206,-0.0004,4.9889,-0.5277,0.0057,5.0022,-0.5447,0.0043,5.0159,-0.5598,-0.0026,5.1043,-0.5712,0.0137,5.0111,-0.5491,0.0166,5.0059,-0.5532,0.0180,4.9859,-0.5612,0.0180,4.9865,-0.5603,-0.0416,4.8560,-0.4420,-0.0154,4.9153,-0.4694,-0.0092,4.9676,-0.5085
-0.0363,0.0530,5.0857,-0.3883,-0.0699,6.7789,-0.4781,-0.0457,7.2037,-0.4225,-0.0827,6.9995,-0.3970,-0.0756,6.8635,-0.4405,-0.0920,7.1862,-0.4426,-0.0935,7.2589,-0.6253,-0.1006,7.7913,-0.5858,-0.0868,7.6515,-0.7338,-0.1422,8.2589,-0.8059,-0.1594,8.4063,-0.4024,-0.0794,6.9116,-0.4070,-0.0777,6.8994,-0.4233,-0.0826,6.9965,-0.4278,-0.0818,6.9785,-0.4410,-0.0924,7.1812,-0.4429,-0.0938,7.2681,-0.4420,-0.0929,7.2648,-0.4403,-0.0918,7.1884,-0.4867,-0.0491,7.2421,-0.4955,-0.0515,7.2703,-0.4938,-0.0500,7.2466,-0.5619,-0.0786,7.5617,-0.5847,-0.0856,7.6610,-0.6290,-0.1036,7.8270,-0.6617,-0.1119,7.9067,-0.7214,-0.1327,8.1305,-0.7388,-0.1461,8.3071,-0.7321,-0.1410,8.2689,-0.7684,-0.1426,8.2214,-0.7906,-0.1503,8.3027,-0.8111,-0.1632,8.4553,-0.8109,-0.1625,8.4407,-0.3968,-0.0752,6.8674,-0.4924,-0.0501,7.2517,-0.5858,-0.0868,7.6514
3.9203,-0.0434,0.1432,5.4173,-0.3719,0.1951,7.4767,-0.8073,0.2532,5.4941,-0.4077,0.2019,5.4183,-0.3754,0.1978,5.4447,-0.4214,0.2103,5.3957,-0.4377,0.2143,8.2586,-0.9171,0.2439,8.0264,-0.8882,0.2491,8.8143,-0.9884,0.2386,9.3163,-1.0369,0.2159,5.4228,-0.3752,0.1994,5.4526,-0.3862,0.1988,5.5087,-0.4099,0.2012,5.5916,-0.4212,0.1977,5.4530,-0.4196,0.2099,5.3901,-0.4395,0.2148,5.3840,-0.4412,0.2148,5.4404,-0.4226,0.2105,7.5495,-0.8167,0.2514,7.6271,-0.8309,0.2492,7.6369,-0.8303,0.2473,7.8898,-0.8676,0.2516,8.0067,-0.8956,0.2512,8.2616,-0.9167,0.2458,8.4918,-0.9464,0.2370,8.8151,-0.9849,0.2307,8.8177,-0.9878,0.2412,8.7902,-1.0011,0.2412,9.1874,-1.0273,0.2120,9.3056,-1.0388,0.2096,9.3196,-1.0362,0.2186,9.3199,-1.0362,0.2180,5.4132,-0.3785,0.1980,7.6084,-0.8272,0.2491,8.0263,-0.8882,0.2491
0.1124,3.4941,-0.1043,0.0248,4.7602,-0.4783,-0.1139,6.3379,-0.9517,0.0102,4.9983,-0.5465,0.0220,4.8024,-0.4919,-0.0073,5.2238,-0.6109,-0.0273,5.4826,-0.6543,-0.0893,6.4391,-1.0391,-0.0982,6.4313,-1.0219,-0.0700,6.4883,-1.1018,-0.0455,6.4455,-1.1096,0.0224,4.7957,-0.4946,0.0192,4.8516,-0.5077,0.0104,5.0025,-0.5468,0.0120,5.0106,-0.5457,-0.0050,5.1931,-0.6042,-0.0295,5.5119,-0.6595,-0.0317,5.5403,-0.6633,-0.0088,5.2438,-0.6141,-0.1132,6.3548,-0.9583,-0.1132,6.3871,-0.9661,-0.1119,6.3751,-0.9615,-0.1017,6.4039,-1.0065,-0.1043,6.4993,-1.0359,-0.0887,6.4342,-1.0430,-0.0807,6.4510,-1.0538,-0.0682,6.4636,-1.0822,-0.0693,6.4823,-1.1071,-0.0795,6.5880,-1.1166,-0.0534,6.4686,-1.0907,-0.0478,6.4615,-1.0988,-0.0447,6.4396,-1.1149,-0.0448,6.4402,-1.1132,0.0193,4.8453,-0.4991,-0.1125,6.3730,-0.9620,-0.0982,6.4313,-1.0219
-0.0654,0.0707,5.1772,-0.4321,-0.0516,6.9021,-0.9168,-0.2312,9.0608,-0.4676,-0.0640,7.1270,-0.4411,-0.0573,6.9883,-0.4858,-0.0730,7.3173,-0.4878,-0.0740,7.3916,-1.1046,-0.2986,9.7583,-1.0532,-0.2819,9.5912,-1.2423,-0.3501,10.3152,-1.3402,-0.3699,10.4940,-0.4466,-0.0611,7.0373,-0.4515,-0.0592,7.0249,-0.4685,-0.0639,7.1239,-0.4736,-0.0631,7.1056,-0.4863,-0.0735,7.3123,-0.4881,-0.0741,7.4009,-0.4871,-0.0732,7.3975,-0.4856,-0.0727,7.3196,-0.9290,-0.2353,9.1070,-0.9413,-0.2379,9.1406,-0.9400,-0.2357,9.1129,-1.0224,-0.2719,9.4848,-1.0509,-0.2803,9.6002,-1.1086,-0.3025,9.8008,-1.1529,-0.3121,9.8965,-1.2296,-0.3376,10.1631,-1.2477,-0.3551,10.3727,-1.2393,-0.3490,10.3242,-1.2949,-0.3485,10.2744,-1.3235,-0.3580,10.3715,-1.3457,-0.3749,10.5525,-1.3456,-0.3740,10.5347,-0.4408,-0.0567,6.9923,-0.9373,-0.2362,9.1185,-1.0532,-0.2819,9.5912
3.9156,-0.0839,0.1132,5.3972,-0.4144,0.1614,5.8110,-0.4901,0.2157,8.3647,-0.5805,-0.6363,5.3983,-0.4181,0.1638,8.2997,-0.6075,-0.6202,8.2402,-0.6396,-0.6088,6.4798,-0.5910,0.2077,6.2813,-0.5638,0.2115,6.9557,-0.6572,0.2029,7.3835,-0.7052,0.1871,5.4027,-0.4179,0.1651,6.6138,-0.4813,-0.1643,8.3843,-0.5831,-0.6375,8.4953,-0.5956,-0.6444,8.3098,-0.6035,-0.6221,8.2333,-0.6433,-0.6075,8.2262,-0.6469,-0.6061,8.2946,-0.6100,-0.6192,5.8719,-0.4985,0.2143,5.9372,-0.5107,0.2129,5.9452,-0.5107,0.2117,6.1648,-0.5451,0.2135,6.2639,-0.5682,0.2125,6.4828,-0.5908,0.2090,6.6786,-0.6185,0.2028,6.9552,-0.6548,0.1979,6.9593,-0.6569,0.2046,6.9344,-0.6653,0.2042,7.2714,-0.6950,0.1848,7.3727,-0.7063,0.1830,7.3870,-0.7048,0.1889,7.3872,-0.7048,0.1884,5.3933,-0.4214,0.1640,5.9216,-0.5078,0.2129,6.2813,-0.5638,0.2115
